id,sentnce,label
1485_3,At least support displaying static GIF image.,1
1485_4,This is essential for making client app for web services.,0
1485_5,ï¿__ï¿________ï¿________ï¿__ï¿_âç_ï¿___ï¿______ï¿_ï¿_____ï¿___ï¿_ï¿__ I hope Microsoft can open Asia voice function fastest,0
1485_6,"With Swype, you can type much faster.",0
1485_7,"I am very intersting in develop app in WCF that let me to receive notificaction from the server or other clients, but this is impossible for three main reasons: 1.- WiFi is disabled when the phone is locked.",0
1485_8,2.- It's not possible to have an app in background that listens the communication channel.,0
1485_9,3.- WCF don't let duplex communication.,0
1485_10,"Back and forward buttons needed, not the capacitive back button.",0
1485_11,"Cuz when we navigate away from IE to an app, the back to IE, we can't navigate to the previous website.",0
1485_12,Please consider to enable support for unsafe code in Silverlight and Xna apps.,1
1486_1,"It's very usefull when you want to make application with, for example , voice or image processing",0
1487_1,It is not possible to select the port to receive messages.,0
1487_2,Before receiving an UDP message a message has to be send (using sockets).,0
1488_1,When sending the message the receiving port is choosen randomly by the windows phone.,0
1488_2,There is no possibility to choose a specific port number.,0
1488_3,sending an UDP Broadcast (send to 255.255.255.255) is not supported.,0
1488_4,UPNP and UDP Multicast is_ï¿__ more,0
1488_5,There all still to much bugs on current main apps.,0
1488_6,"Like on twitter, sometimes we cant follow during viewing a profile.",0
1488_7,Maximizing all current main apps would be better than having 1mil appd in the marketplace.,1
1488_8,"The MediaPlayer class can play Song objects, but there is currently no way to get at the song data.",0
1488_9,"Allow binary access would allow custom vizualizations, media players, and audio enabled games.",1
1488_10,This would also solve another requested issue where devs want to get visualization data.,0
1488_11,"With access to the song binary, this data could just be created by the dev.",0
1488_12,http://wpdev.uservoice.com/forums/110705-app-platform/suggestions/1908309-enable-microsoft-xna-framework-media-visualization,0
1489_1,A media picker control that you could activate that would let the user go through their media library and check off a list of songs or videos.,0
1489_2,This would also be very nice so that you could add a 'create playlist' feature into the music+video hub.,1
1490_1,Create option to allow Periodic Agents to run even if app has not been opened for x days.,1
1490_2,There are some apps I only open every month or two but I do want the live tile to be kept up to date.,0
1490_3,"public void FocusAtPoint(double x, double y) method is not listed in PhotoCamera[from metadata] when i press F12 on PhotoCamera in text editor.",0
1490_4,I'm intalling: Microsoft Visual C# 2010 Microsoft Windows Phone Developer Tools 7.1 (Beta) - ENU Microsoft Visual Studio 2010 Ultimate - ENU Service Pack 1.,0
1490_5,That's ridiculous there's no way to check vibrate mode until SDK 7.1.1!,0
1490_6,"Are you serious, Microsoft?",0
1490_7,Simple navigation to previous/next web page using finger flicks,0
1490_8,Consider the following situation: I just bought the Gold Family Xbox LIVE package.,0
1491_1,This gives my family up to four LIVE accounts.,0
1492_1,"On an Xbox, we can log in and play games no problem, yet a W7 phone allows for only one user.",0
1492_2,"I can't even log in to another account to check or edit it, let alone play games with it.",0
1492_3,A certain rival brand of phones allows users to switch between their LIVE equivalent accounts with no problems whatsoever.,0
1492_4,"I bought my WP7 phone with gaming in mind, but there's more than one gamer in this house - please make it possible for several gamertags to be used on one device!",1
1492_5,"I bought my WP7 phone with gaming in mind, but there's more than one gamer in this house -_ï¿__ more",0
1493_1,There is a small bug in pictures hub.,0
1494_1,Open a picture.,0
1496_1,"Click ""..."" expand menu.",0
1498_1,"Select ""Delete"".",0
1498_2,Change orientation of the device.,1
1498_3,"Press ""delete"".",0
1498_4,The selected image will not be deleted.,0
1498_5,ï¿___ï¿_ï¿____ï¿_ï¿__ï¿_ï¿_ï¿______ï¿_______ï¿_ï¿___ï¿____ï¿__ï¿______ï¿__ï¿__ï¿___ï¿___ï¿__ï¿____ï¿_ï¿__ï¿_ï¿_ï¿__ï¿__ï¿___ï¿___ï¿___ÓÅâ±èï¿__ï¿_ï¿____ï¿__Ê†__ï¿__ï¿_ï¿_ï¿__ï¿__ï¿___ï¿___ï¿___ï¿____ï¿_ï¿______________ï¿__ï¿_ï¿____ï¿__ï¿_wp___,0
1498_6,"When I type a text message and need to go back to a different app (to copy a phone number to paste into the text message for example), I lose what I have typed when I come back to the text message editor, which is very frustrating.",0
1498_7,Keeping the message as draft when exiting would save me the hassle of having to type it again...,1
1499_1,Can we have windows phone development using visualstudio lite IDE which includes only phone developement.,1
1500_1,Can this be possible on the phone.,0
1500_2,"It will allow ""code anywhere anytime on windows"" idea.",0
1500_3,"When you create a tile dynamically, it is common to want to save it as a Png file so that it uses transparency (so that it respects the theme accent color).",0
1500_4,"However, there is no built in method to save a WriteableBitmap as a png.",0
1500_5,"There is however a nice extension to save it to jpg, but that doesn't help if you want to use transparency to leverage the theme accent color in your tile.",0
1500_6,I think many apps that need to generate a tile dynamically will encounter this issue.,0
1500_7,To load the mobile turn off and the alarm works with the phone off to my core.,0
1500_8,"Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.",1
1500_9,"Secondly, you need to limit the number of apps that a publisher can submit with a particular key word.",1
1500_10,"For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and innovation through use of questionable practices and a bad app design.",0
1502_1,"All subsequent children's book apps will be essentially ""undiscoverable"" no matter how good they are... Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.",0
1503_1,"For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and_ï¿__ more",0
1504_1,"We should have some way within our app to get notify that whether user selected call, don't call and when he/she ended call means notification of end call.",1
1504_2,"So that we can perform some other function within our app on the basis of notification type means call,don't call, end call.",0
1504_3,I am using a open source API called OpenStack Storage (http://openstack.org/projects/storage/) that requires passing empty headers to remove certain custom metadata entries.,0
1505_1,The library being used by WP (HttpWebRequest) doesn't allow passing empty headers.,0
